Timestamp,"NT:/FMSInfo/.type","NT:/FMSInfo/EventName","NT:/FMSInfo/FMSControlData","NT:/FMSInfo/GameSpecificMessage","NT:/FMSInfo/IsRedAlliance","NT:/FMSInfo/MatchNumber","NT:/FMSInfo/MatchType","NT:/FMSInfo/ReplayNumber","NT:/FMSInfo/StationNumber","NT:/LiveWindow/.status/LW Enabled","NT:/Shuffleboard/.metadata/Selected","NT:/Shuffleboard/.recording/FileNameFormat","NT:/Shuffleboard/.recording/RecordData","NT:/SmartDashboard/SP kD","NT:/SmartDashboard/SP kF","NT:/SmartDashboard/SP kI","NT:/SmartDashboard/SP kP","NT:/SmartDashboard/Select Left RPM","NT:/SmartDashboard/Select Left Voltage","NT:/SmartDashboard/Select Right RPM","NT:/SmartDashboard/Select Right Voltage","NT:/SmartDashboard/Shooter Pivot Motor Error","NT:/SmartDashboard/Shooter Pivot Motor Selected Sensor position","NT:/SmartDashboard/Shooter Pivot encoderAbosoluteAngle","NT:/SmartDashboard/Shooter Pivot encoderAngle","NT:/SmartDashboard/Shooter Pivot get measurement","NT:/SmartDashboard/kD","NT:/SmartDashboard/kF","NT:/SmartDashboard/kI","NT:/SmartDashboard/kP","NT:/SmartDashboard/shooter Pivot Motor Output Voltage","NT:/SmartDashboard/shooter Pivot Motor Setpoint Position","NTConnection","messages","position-shooter-pivot-ShooterPivot","sysid-test-state-ShooterPivot","systemTime","velocity-shooter-pivot-ShooterPivot","voltage-shooter-pivot-ShooterPivot"
100.488799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33408499999999186
100.48917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33408499999999186
100.489263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002197265625
100.489337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.489355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.48878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33408499999999186
100.488799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33408499999999186
100.491266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33621799999999347
100.491266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33621799999999347
100.491748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33621799999999347
100.491841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002197265625
100.49199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.492008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.491266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33621799999999347
100.491266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33621799999999347
100.5113,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.511467,,,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.511486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3387969999999914
100.511486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3387969999999914
100.512005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3387969999999914
100.512153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001708984375
100.512246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.512265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.5113,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.511467,,,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.511486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3387969999999914
100.511486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3387969999999914
100.531297,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.531501,,,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.531501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3589239999999991
100.53152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3589239999999991
100.531891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3589239999999991
100.531983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.532076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.532095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.531297,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.531501,,,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.531501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3589239999999991
100.53152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3589239999999991
100.551331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37893899999999847
100.551442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37893899999999847
100.551869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37893899999999847
100.551962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.552221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.55224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.551331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37893899999999847
100.551442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37893899999999847
100.571476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39887999999999013
100.571495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39887999999999013
100.571884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39887999999999013
100.571996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.57207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.572088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.571476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39887999999999013
100.571495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39887999999999013
100.591492,,,,,,,,,,,,,,,,,,,,,,,,-0.791015625
100.591566,,,,,,,,,,,,,,,,,,,,,,,,,,-0.791015625
100.591584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41891399999998974
100.591584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41891399999998974
100.591974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41891399999998974
100.592067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002197265625
100.592141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.59216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.591492,,,,,,,,,,,,,,,,,,,,,,,,-0.791015625
100.591566,,,,,,,,,,,,,,,,,,,,,,,,,,-0.791015625
100.591584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41891399999998974
100.591584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41891399999998974
100.611303,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.611637,,,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.611637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4390219999999972
100.611656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4390219999999972
100.612064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4390219999999972
100.612138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.612231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.612249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.611303,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.611637,,,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.611637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4390219999999972
100.611656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4390219999999972
100.631337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45907499999999707
100.631448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45907499999999707
100.631838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45907499999999707
100.631931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.632023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.632023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.631337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45907499999999707
100.631448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45907499999999707
100.65152,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.651612,,,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.651612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47886799999998764
100.651631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47886799999998764
100.652132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47886799999998764
100.652243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001708984375
100.652317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.652336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.65152,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.651612,,,,,,,,,,,,,,,,,,,,,,,,,,-0.615234375
100.651612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47886799999998764
100.651631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47886799999998764
100.671424,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.671535,,,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.671535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49910599999999977
100.671554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49910599999999977
100.672129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49910599999999977
100.67224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.672333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.672351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.671424,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.671535,,,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
100.671535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49910599999999977
100.671554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49910599999999977
100.691569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5191579999999958
100.691588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5191579999999958
100.691977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5191579999999958
100.692088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.692163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.692181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.691569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5191579999999958
100.691588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5191579999999958
100.711343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5390069999999978
100.711436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5390069999999978
100.711826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5390069999999978
100.7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.711993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.712011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.711343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5390069999999978
100.711436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5390069999999978
100.731285,,,,,,,,,,,,,,,,,,,,,,,,-0.791015625
100.7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588549999999959
100.731618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588549999999959
100.731989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588549999999959
100.732082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001953125
100.732156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100.732175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quasistatic-forward"
100.731285,,,,,,,,,,,,,,,,,,,,,,,,-0.791015625
100.7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588549999999959
100.731618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588549999999959
100.751541,,,,,,,,,,,,,,,,,,,,,,,,-0.703125
